finalizer,fixed_per_logical_message_latency_ms,decision_deadline_ms,coverage_floor,selective_error_ceiling,selected_interaction,selection_basis,one_way_unconditional_coverage,feedback_unconditional_coverage,one_way_selective_error,feedback_selective_error,one_way_evidence_payload_bytes,feedback_evidence_payload_bytes,one_way_logical_message_count,feedback_logical_message_count,baseline_operating_point
sender,2.75,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,12.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,13.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,13.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,13.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,13.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,13.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,13.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,13.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,13.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,13.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,13.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,13.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,13.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,13.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,14.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,14.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,14.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,14.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,14.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,14.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,14.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,14.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,14.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,14.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
