finalizer,fixed_per_message_latency_ms,decision_deadline_ms,feedback_minus_one_way_timely_coverage_pp,one_way_timely_coverage,feedback_timely_coverage,one_way_false_safe_rate,feedback_false_safe_rate,feedback_deadline_caused_abstention_probability,both_zero_timely_coverage,feedback_evidence_traffic_saving_percent,baseline_operating_point
receiver,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,29.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,29.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,29.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,29.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,29.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,29.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,29.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,30.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,30.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,30.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,30.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,30.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,30.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,30.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,31.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,31.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,31.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,31.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,31.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,31.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,31.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,32.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,32.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,32.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,32.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,32.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,32.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,32.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,33.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,33.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,True
receiver,1.0,33.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,33.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,33.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,33.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,33.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,34.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,34.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,34.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,34.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,34.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,34.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,34.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,35.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,35.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,35.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,35.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,35.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,35.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,35.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,36.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,36.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,36.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,36.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,36.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,36.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,36.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,37.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,37.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,37.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,37.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,37.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,37.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,37.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,38.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,38.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,38.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,38.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,38.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,38.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,38.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,39.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,39.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,39.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,39.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,39.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,39.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,39.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,40.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,40.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,40.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,40.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,40.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,40.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,40.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,41.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,41.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,41.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,41.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,41.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,41.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,41.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,42.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,42.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,42.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,42.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,42.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,42.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,42.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,43.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,43.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,43.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,43.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,43.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,43.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,43.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
